"engine.time","ikr.IKr","membrane.V"
 6.20000738030548746e+04, 1.70121783926964297e-04,-4.00000000000000000e+01
 6.20001161261730886e+04, 1.68564607270038842e-04,-4.00000000000000000e+01
 6.20001584492913025e+04, 1.67152674433525982e-04,-4.00000000000000000e+01
 6.20002519405427156e+04, 1.64518943759715071e-04,-4.00000000000000000e+01
 6.20003454317941287e+04, 1.62505740133814686e-04,-4.00000000000000000e+01
 6.20004389230455417e+04, 1.61049755560232810e-04,-4.00000000000000000e+01
 6.20005324142969548e+04, 1.60090925588289194e-04,-4.00000000000000000e+01
 6.20006259055483679e+04, 1.59574673099704473e-04,-4.00000000000000000e+01
 6.20007193967997810e+04, 1.59452221628900132e-04,-4.00000000000000000e+01
 6.20008128880511940e+04, 1.59680278910358069e-04,-4.00000000000000000e+01
 6.20009063793026071e+04, 1.60220541301995070e-04,-4.00000000000000000e+01
 6.20009998705540202e+04, 1.61039173809546861e-04,-4.00000000000000000e+01
 6.20010933618054332e+04, 1.62106317166384894e-04,-4.00000000000000000e+01
 6.20012525105814711e+04, 1.64420029514534264e-04,-4.00000000000000000e+01
 6.20014116593575091e+04, 1.67275729058169643e-04,-4.00000000000000000e+01
 6.20017010441839811e+04, 1.73576742896841123e-04,-4.00000000000000000e+01
 6.20019904290104532e+04, 1.80970047920706327e-04,-4.00000000000000000e+01
 6.20022798138369253e+04, 1.89171101956733199e-04,-4.00000000000000000e+01
 6.20025691986633974e+04, 1.97997849599785701e-04,-4.00000000000000000e+01
 6.20031712523324604e+04, 2.17826789549134092e-04,-4.00000000000000000e+01
 6.20041625481352166e+04, 2.53905433293872748e-04,-4.00000000000000000e+01
 6.20051538439379729e+04, 2.93625171444050249e-04,-4.00000000000000000e+01
 6.20068080869228506e+04, 3.66917518797362570e-04,-4.00000000000000000e+01
 6.20084623299077284e+04, 4.48434582504726416e-04,-4.00000000000000000e+01
 6.20114015469403312e+04, 6.12867262083256910e-04,-4.00000000000000000e+01
 6.20143407639729339e+04, 8.01378495382855339e-04,-4.00000000000000000e+01
 6.20172799810055367e+04, 1.01295678157917700e-03,-4.00000000000000000e+01
 6.20225091947665060e+04, 1.44312532623100637e-03,-4.00000000000000000e+01
 6.20316481911983356e+04, 2.34512217867923617e-03,-4.00000000000000000e+01
 6.20407871876301651e+04, 3.41377340558251694e-03,-4.00000000000000000e+01
 6.20499261840619947e+04, 4.62327464528068752e-03,-4.00000000000000000e+01
 6.20590651804938243e+04, 5.95076826709279791e-03,-4.00000000000000000e+01
 6.20733009736424428e+04, 8.20682244696491030e-03,-4.00000000000000000e+01
 6.20875367667910614e+04, 1.06340047068149111e-02,-4.00000000000000000e+01
 6.21017725599396799e+04, 1.31765468836324180e-02,-4.00000000000000000e+01
 6.21160083530882985e+04, 1.57890200657570916e-02,-4.00000000000000000e+01
 6.21401025341020359e+04, 2.02674166692972599e-02,-4.00000000000000000e+01
 6.21641967151157733e+04, 2.47024476775196469e-02,-4.00000000000000000e+01
 6.21882908961295107e+04, 2.89999898329469270e-02,-4.00000000000000000e+01
 6.22123850771432481e+04, 3.30968957217855492e-02,-4.00000000000000000e+01
 6.22364792581569855e+04, 3.69529174008423750e-02,-4.00000000000000000e+01
 6.22605734391707228e+04, 4.05456480355714452e-02,-4.00000000000000000e+01
 6.22846676201844602e+04, 4.38662110734211880e-02,-4.00000000000000000e+01
 6.23228814709037542e+04, 4.85775752695041460e-02,-4.00000000000000000e+01
 6.23610953216230482e+04, 5.26405967289542698e-02,-4.00000000000000000e+01
 6.23993091723423422e+04, 5.61126171840564680e-02,-4.00000000000000000e+01
 6.24375230230616362e+04, 5.90579277607491890e-02,-4.00000000000000000e+01
 6.24757368737809302e+04, 6.15400705268843787e-02,-4.00000000000000000e+01
 6.25139507245002242e+04, 6.36206259707677441e-02,-4.00000000000000000e+01
 6.25521645752195182e+04, 6.53581264856573363e-02,-4.00000000000000000e+01
 6.26250552438037921e+04, 6.79053419345774928e-02,-4.00000000000000000e+01
 6.26979459123880661e+04, 6.96893931132689659e-02,-4.00000000000000000e+01
 6.27708365809723400e+04, 7.09314587110554812e-02,-4.00000000000000000e+01
 6.28437272495566140e+04, 7.17914072739626596e-02,-4.00000000000000000e+01
 6.29166179181408879e+04, 7.23848697356376941e-02,-4.00000000000000000e+01
 6.29895085867251619e+04, 7.27945977803668709e-02,-4.00000000000000000e+01
 6.30623992553094358e+04, 7.30777854795355980e-02,-4.00000000000000000e+01
 6.31352899238937098e+04, 7.32730770681824517e-02,-4.00000000000000000e+01
 6.32081805924779837e+04, 7.34072236007857204e-02,-4.00000000000000000e+01
 6.32810712610622577e+04, 7.34993815633074032e-02,-4.00000000000000000e+01
 6.33929422508659045e+04, 7.35875558886019271e-02,-4.00000000000000000e+01
 6.35048132406695513e+04, 7.36364537400770458e-02,-4.00000000000000000e+01
 6.36166842304731981e+04, 7.36641827047835457e-02,-4.00000000000000000e+01
 6.37285552202768449e+04, 7.36807640158077121e-02,-4.00000000000000000e+01
 6.38404262100804917e+04, 7.36907221816821556e-02,-4.00000000000000000e+01
 6.40158458457911911e+04, 7.36992111207896428e-02,-4.00000000000000000e+01
 6.41912654815018905e+04, 7.37029800017202502e-02,-4.00000000000000000e+01
 6.43666851172125898e+04, 7.37040330700750729e-02,-4.00000000000000000e+01
 6.45421047529232892e+04, 7.37038437955014336e-02,-4.00000000000000000e+01
 6.47175243886339886e+04, 7.37034963088151890e-02,-4.00000000000000000e+01
 6.51597645267812841e+04, 7.37026120727281853e-02,-4.00000000000000000e+01
 6.56020046649285796e+04, 7.37026513178751230e-02,-4.00000000000000000e+01
 6.60442448030758678e+04, 7.37031199064944464e-02,-4.00000000000000000e+01
 6.64864849412231561e+04, 7.37033795960704979e-02,-4.00000000000000000e+01
 6.70000000000000000e+04, 7.37041281107480711e-02,-4.00000000000000000e+01
 6.70000060051511828e+04, 8.23927353028335724e-03,-8.00000000000000000e+01
 6.70000120103023655e+04, 8.28844569154860850e-03,-8.00000000000000000e+01
 6.70000244114676316e+04, 8.38789033279599243e-03,-8.00000000000000000e+01
 6.70000368126328976e+04, 8.48459077503667912e-03,-8.00000000000000000e+01
 6.70000492137981637e+04, 8.57839158836719816e-03,-8.00000000000000000e+01
 6.70000734377236367e+04, 8.75338516652867521e-03,-8.00000000000000000e+01
 6.70001226980751235e+04, 9.07821805707798891e-03,-8.00000000000000000e+01
 6.70001719584266102e+04, 9.36456107150702294e-03,-8.00000000000000000e+01
 6.70002212187780970e+04, 9.61654393896401068e-03,-8.00000000000000000e+01
 6.70002749421309418e+04, 9.85608027342659877e-03,-8.00000000000000000e+01
 6.70003286654837866e+04, 1.00634616499451109e-02,-8.00000000000000000e+01
 6.70003823888366314e+04, 1.02430375190837569e-02,-8.00000000000000000e+01
 6.70004361121894763e+04, 1.03984608174336277e-02,-8.00000000000000000e+01
 6.70004898355423211e+04, 1.05327933890036439e-02,-8.00000000000000000e+01
 6.70005435588951659e+04, 1.06486577300827622e-02,-8.00000000000000000e+01
 6.70006275672002666e+04, 1.07981092776005243e-02,-8.00000000000000000e+01
 6.70007115755053674e+04, 1.09153430104728440e-02,-8.00000000000000000e+01
 6.70007955838104681e+04, 1.10064680340716415e-02,-8.00000000000000000e+01
 6.70008795921155688e+04, 1.10763585061801877e-02,-8.00000000000000000e+01
 6.70010308518903912e+04, 1.11610718942356142e-02,-8.00000000000000000e+01
 6.70011821116652136e+04, 1.12070802640251120e-02,-8.00000000000000000e+01
 6.70013333714400360e+04, 1.12261149646197284e-02,-8.00000000000000000e+01
 6.70014846312148584e+04, 1.12264480003507021e-02,-8.00000000000000000e+01
 6.70016358909896808e+04, 1.12140327436198554e-02,-8.00000000000000000e+01
 6.70017871507645032e+04, 1.11930204490596017e-02,-8.00000000000000000e+01
 6.70019384105393256e+04, 1.11661955106466173e-02,-8.00000000000000000e+01
 6.70021879698908597e+04, 1.11140602266281037e-02,-8.00000000000000000e+01
 6.70024375292423938e+04, 1.10562240404915840e-02,-8.00000000000000000e+01
 6.70026870885939279e+04, 1.09952037051529432e-02,-8.00000000000000000e+01
 6.70029366479454620e+04, 1.09325467380071671e-02,-8.00000000000000000e+01
 6.70031862072969961e+04, 1.08693729422392124e-02,-8.00000000000000000e+01
 6.70034357666485303e+04, 1.08062648812597313e-02,-8.00000000000000000e+01
 6.70038826696466422e+04, 1.06939438638554395e-02,-8.00000000000000000e+01
 6.70043295726447541e+04, 1.05824636025896885e-02,-8.00000000000000000e+01
 6.70047764756428660e+04, 1.04716981411106455e-02,-8.00000000000000000e+01
 6.70052233786409779e+04, 1.03619141958739471e-02,-8.00000000000000000e+01
 6.70056702816390898e+04, 1.02534014653177068e-02,-8.00000000000000000e+01
 6.70069148324544221e+04, 9.95736820758559918e-03,-8.00000000000000000e+01
 6.70081593832697545e+04, 9.67044060463323474e-03,-8.00000000000000000e+01
 6.70094039340850868e+04, 9.39207116189055662e-03,-8.00000000000000000e+01
 6.70106484849004191e+04, 9.12176913789520746e-03,-8.00000000000000000e+01
 6.70134807832284860e+04, 8.53577413640035573e-03,-8.00000000000000000e+01
 6.70163130815565528e+04, 7.98814079350524189e-03,-8.00000000000000000e+01
 6.70191453798846196e+04, 7.47640873151849718e-03,-8.00000000000000000e+01
 6.70219776782126864e+04, 6.99820422789939646e-03,-8.00000000000000000e+01
 6.70266714394555893e+04, 6.27369561499977087e-03,-8.00000000000000000e+01
 6.70313652006984921e+04, 5.62598431872498271e-03,-8.00000000000000000e+01
 6.70360589619413950e+04, 5.04675950547963346e-03,-8.00000000000000000e+01
 6.70407527231842978e+04, 4.52865831864176106e-03,-8.00000000000000000e+01
 6.70485262587171019e+04, 3.78803934565067387e-03,-8.00000000000000000e+01
 6.70562997942499060e+04, 3.17179253575552208e-03,-8.00000000000000000e+01
 6.70640733297827101e+04, 2.65844612986516427e-03,-8.00000000000000000e+01
 6.70718468653155142e+04, 2.23055424705455915e-03,-8.00000000000000000e+01
 6.70796204008483182e+04, 1.87380287819587815e-03,-8.00000000000000000e+01
 6.70873939363811223e+04, 1.57625116305710328e-03,-8.00000000000000000e+01
 6.70951674719139264e+04, 1.32789780469150134e-03,-8.00000000000000000e+01
 6.71029410074467305e+04, 1.12041709850675209e-03,-8.00000000000000000e+01
 6.71107145429795346e+04, 9.46919980992846910e-04,-8.00000000000000000e+01
 6.71246668337074079e+04, 7.03136845819503343e-04,-8.00000000000000000e+01
 6.71386191244352813e+04, 5.25240197064935611e-04,-8.00000000000000000e+01
 6.71525714151631546e+04, 3.95261798517547599e-04,-8.00000000000000000e+01
 6.71665237058910279e+04, 3.00225517776985125e-04,-8.00000000000000000e+01
 6.71804759966189013e+04, 2.30410405988187416e-04,-8.00000000000000000e+01
 6.71944282873467746e+04, 1.78699587046022001e-04,-8.00000000000000000e+01
 6.72083805780746479e+04, 1.40155176632099967e-04,-8.00000000000000000e+01
 6.72223328688025213e+04, 1.11367417446855111e-04,-8.00000000000000000e+01
 6.72362851595303946e+04, 8.98283194623241966e-05,-8.00000000000000000e+01
 6.72621026461433212e+04, 6.33523505347580255e-05,-8.00000000000000000e+01
 6.72804891320487513e+04, 5.11385174157326117e-05,-8.00000000000000000e+01
 6.72988756179541815e+04, 4.22435164896343206e-05,-8.00000000000000000e+01
 6.73172621038596117e+04, 3.58350482159955187e-05,-8.00000000000000000e+01
 6.73356485897650418e+04, 3.13677038760077856e-05,-8.00000000000000000e+01
 6.73540350756704720e+04, 2.82400814116787195e-05,-8.00000000000000000e+01
 6.73724215615759022e+04, 2.59375953318316557e-05,-8.00000000000000000e+01
 6.73908080474813323e+04, 2.41929603083267327e-05,-8.00000000000000000e+01
 6.74091945333867625e+04, 2.29075142720705830e-05,-8.00000000000000000e+01
 6.74275810192921927e+04, 2.19926172610776653e-05,-8.00000000000000000e+01
 6.74459675051976228e+04, 2.13283891149538708e-05,-8.00000000000000000e+01
 6.74643539911030530e+04, 2.08191777588050155e-05,-8.00000000000000000e+01
 6.74827404770084831e+04, 2.04246301883922024e-05,-8.00000000000000000e+01
 6.75121445070372865e+04, 1.99669875561080075e-05,-8.00000000000000000e+01
 6.75415485370660899e+04, 1.96692594019658406e-05,-8.00000000000000000e+01
 6.75709525670948933e+04, 1.94990170219446558e-05,-8.00000000000000000e+01
 6.76003565971236967e+04, 1.94144467122617934e-05,-8.00000000000000000e+01
 6.76297606271525001e+04, 1.93653379084516962e-05,-8.00000000000000000e+01
 6.76591646571813035e+04, 1.93244356179356105e-05,-8.00000000000000000e+01
 6.77114923422775755e+04, 1.92504401585436602e-05,-8.00000000000000000e+01
 6.77638200273738476e+04, 1.91959096509919979e-05,-8.00000000000000000e+01
 6.78161477124701196e+04, 1.91958103003162844e-05,-8.00000000000000000e+01
 6.78684753975663916e+04, 1.92302244663638283e-05,-8.00000000000000000e+01
 6.79208030826626637e+04, 1.92496565849371138e-05,-8.00000000000000000e+01
 6.80101265229190321e+04, 1.92533840565942054e-05,-8.00000000000000000e+01
 6.80994499631754006e+04, 1.92450192835447584e-05,-8.00000000000000000e+01
 6.81887734034317691e+04, 1.92413991279844344e-05,-8.00000000000000000e+01
 6.82780968436881376e+04, 1.92427466218538736e-05,-8.00000000000000000e+01
 6.84129825137210428e+04, 1.92465006415899300e-05,-8.00000000000000000e+01
 6.85478681837539480e+04, 1.92459565426747932e-05,-8.00000000000000000e+01
 6.86827538537868531e+04, 1.92432062183623786e-05,-8.00000000000000000e+01
 6.89325692318015790e+04, 1.92410308552370675e-05,-8.00000000000000000e+01
 6.91823846098163049e+04, 1.92419791509192676e-05,-8.00000000000000000e+01
 6.94321999878310307e+04, 1.92428589576321162e-05,-8.00000000000000000e+01
 6.98209109033163550e+04, 1.92431238059783937e-05,-8.00000000000000000e+01
 7.00000000000000000e+04, 1.92437823787555505e-05,-8.00000000000000000e+01
 7.00001681456674851e+04, 1.92437791194281451e-05,-8.00000000000000000e+01
 7.02601445428849984e+04, 1.92429918414062368e-05,-8.00000000000000000e+01
 7.08166769017785118e+04, 1.92428501422584397e-05,-8.00000000000000000e+01
 7.20000000000000000e+04, 1.92428405015426085e-05,-8.00000000000000000e+01
 7.20000118379638734e+04, 2.11167046648914745e-04,-3.00000000000000000e+01
 7.20000236759277468e+04, 2.10678609532306414e-04,-3.00000000000000000e+01
 7.20000584065150324e+04, 2.09334260460895078e-04,-3.00000000000000000e+01
 7.20000931371023180e+04, 2.08105724868476482e-04,-3.00000000000000000e+01
 7.20001278676896036e+04, 2.06999520933418799e-04,-3.00000000000000000e+01
 7.20002288315309561e+04, 2.04455353007426086e-04,-3.00000000000000000e+01
 7.20002835055471660e+04, 2.03483599898935421e-04,-3.00000000000000000e+01
 7.20003381795633759e+04, 2.02777944460961248e-04,-3.00000000000000000e+01
 7.20003928535795858e+04, 2.02324875602302316e-04,-3.00000000000000000e+01
 7.20004475275957957e+04, 2.02111574961497511e-04,-3.00000000000000000e+01
 7.20005022016120056e+04, 2.02125853635401318e-04,-3.00000000000000000e+01
 7.20005924664134363e+04, 2.02616426940559267e-04,-3.00000000000000000e+01
 7.20006827312148671e+04, 2.03650264316154782e-04,-3.00000000000000000e+01
 7.20007729960162978e+04, 2.05182097368803682e-04,-3.00000000000000000e+01
 7.20009455301339185e+04, 2.09351460727550060e-04,-3.00000000000000000e+01
 7.20011180642515392e+04, 2.14942862231977578e-04,-3.00000000000000000e+01
 7.20012905983691599e+04, 2.21748696368188826e-04,-3.00000000000000000e+01
 7.20014631324867805e+04, 2.29602021732252989e-04,-3.00000000000000000e+01
 7.20016356666044012e+04, 2.38367973089982253e-04,-3.00000000000000000e+01
 7.20018082007220219e+04, 2.47936965587256452e-04,-3.00000000000000000e+01
 7.20020826364950190e+04, 2.64608381843895965e-04,-3.00000000000000000e+01
 7.20023570722680161e+04, 2.82814975048880659e-04,-3.00000000000000000e+01
 7.20026315080410131e+04, 3.02347880218099645e-04,-3.00000000000000000e+01
 7.20030797085524537e+04, 3.36750061215404571e-04,-3.00000000000000000e+01
 7.20035279090638942e+04, 3.73896652518553702e-04,-3.00000000000000000e+01
 7.20043165560167690e+04, 4.45214566687592397e-04,-3.00000000000000000e+01
 7.20051052029696439e+04, 5.23588050008697015e-04,-3.00000000000000000e+01
 7.20058938499225187e+04, 6.08747646198788358e-04,-3.00000000000000000e+01
 7.20072513175391650e+04, 7.70696797889866884e-04,-3.00000000000000000e+01
 7.20086087851558113e+04, 9.51615006796619530e-04,-3.00000000000000000e+01
 7.20111676507509546e+04, 1.34258139533176214e-03,-3.00000000000000000e+01
 7.20177933479969652e+04, 2.64207417104166077e-03,-3.00000000000000000e+01
 7.20244190452429757e+04, 4.32155655702374294e-03,-3.00000000000000000e+01
 7.20310447424889862e+04, 6.34114651317347917e-03,-3.00000000000000000e+01
 7.20376704397349968e+04, 8.66406541052735200e-03,-3.00000000000000000e+01
 7.20442961369810073e+04, 1.12563203532181928e-02,-3.00000000000000000e+01
 7.20556257791511016e+04, 1.62256104692976022e-02,-3.00000000000000000e+01
 7.20669554213211959e+04, 2.17523314144949832e-02,-3.00000000000000000e+01
 7.20782850634912902e+04, 2.77138088646079611e-02,-3.00000000000000000e+01
 7.20896147056613845e+04, 3.40053000565173000e-02,-3.00000000000000000e+01
 7.21108639772604074e+04, 4.63884426716088122e-02,-3.00000000000000000e+01
 7.21321132488594303e+04, 5.91421743121548008e-02,-3.00000000000000000e+01
 7.21533625204584532e+04, 7.19151421921485762e-02,-3.00000000000000000e+01
 7.21746117920574761e+04, 8.44500076946471528e-02,-3.00000000000000000e+01
 7.21958610636564990e+04, 9.65616836305171200e-02,-3.00000000000000000e+01
 7.22171103352555219e+04, 1.08123499257045633e-01,-3.00000000000000000e+01
 7.22383596068545448e+04, 1.19055214443100882e-01,-3.00000000000000000e+01
 7.22708245902487979e+04, 1.34443176262290964e-01,-3.00000000000000000e+01
 7.23032895736430510e+04, 1.48208716776604271e-01,-3.00000000000000000e+01
 7.23357545570373040e+04, 1.60395213586162072e-01,-3.00000000000000000e+01
 7.23682195404315571e+04, 1.71093958703057269e-01,-3.00000000000000000e+01
 7.24006845238258102e+04, 1.80419716439421007e-01,-3.00000000000000000e+01
 7.24331495072200632e+04, 1.88501511671173988e-01,-3.00000000000000000e+01
 7.24656144906143163e+04, 1.95474774877711394e-01,-3.00000000000000000e+01
 7.25209803099503915e+04, 2.05180480499834034e-01,-3.00000000000000000e+01
 7.25763461292864667e+04, 2.12628377897309068e-01,-3.00000000000000000e+01
 7.26317119486225420e+04, 2.18306739934293170e-01,-3.00000000000000000e+01
 7.26870777679586172e+04, 2.22611473359502571e-01,-3.00000000000000000e+01
 7.27424435872946924e+04, 2.25862936829973077e-01,-3.00000000000000000e+01
 7.27978094066307676e+04, 2.28315421091932730e-01,-3.00000000000000000e+01
 7.28531752259668428e+04, 2.30163568471481561e-01,-3.00000000000000000e+01
 7.29380177261093486e+04, 2.32147705893513023e-01,-3.00000000000000000e+01
 7.30228602262518543e+04, 2.33423417833933694e-01,-3.00000000000000000e+01
 7.31077027263943601e+04, 2.34238434609090218e-01,-3.00000000000000000e+01
 7.31925452265368658e+04, 2.34760536802421066e-01,-3.00000000000000000e+01
 7.32773877266793716e+04, 2.35099243473562064e-01,-3.00000000000000000e+01
 7.33622302268218773e+04, 2.35320063494006637e-01,-3.00000000000000000e+01
 7.34470727269643830e+04, 2.35461879682439063e-01,-3.00000000000000000e+01
 7.35319152271068888e+04, 2.35551546615267671e-01,-3.00000000000000000e+01
 7.36167577272493945e+04, 2.35609086721725702e-01,-3.00000000000000000e+01
 7.37016002273919003e+04, 2.35647200670033113e-01,-3.00000000000000000e+01
 7.38442047247115261e+04, 2.35685890173512408e-01,-3.00000000000000000e+01
 7.39868092220311519e+04, 2.35705489699430670e-01,-3.00000000000000000e+01
 7.41294137193507777e+04, 2.35713257888504113e-01,-3.00000000000000000e+01
 7.42720182166704035e+04, 2.35715061098089873e-01,-3.00000000000000000e+01
 7.44146227139900293e+04, 2.35715218848938562e-01,-3.00000000000000000e+01
 7.47405995223866048e+04, 2.35713469882329107e-01,-3.00000000000000000e+01
 7.50665763307831803e+04, 2.35713343962836858e-01,-3.00000000000000000e+01
 7.53925531391797558e+04, 2.35714574070835930e-01,-3.00000000000000000e+01
 7.57185299475763313e+04, 2.35715491455110143e-01,-3.00000000000000000e+01
 7.65304231890522933e+04, 2.35716003612078645e-01,-3.00000000000000000e+01
 7.70000000000000000e+04, 2.35716422870917069e-01,-3.00000000000000000e+01
 7.70000049402563745e+04, 2.15850791710951000e-02,-8.00000000000000000e+01
 7.70000098805127491e+04, 2.17394587801888022e-02,-8.00000000000000000e+01
 7.70000202739121596e+04, 2.20586352022034207e-02,-8.00000000000000000e+01
 7.70000306673115701e+04, 2.23704573329333058e-02,-8.00000000000000000e+01
 7.70000410607109807e+04, 2.26744773698670278e-02,-8.00000000000000000e+01
 7.70000606292100565e+04, 2.32258557371220337e-02,-8.00000000000000000e+01
 7.70001129853138409e+04, 2.45768906123916275e-02,-8.00000000000000000e+01
 7.70001416368649661e+04, 2.52421540286662457e-02,-8.00000000000000000e+01
 7.70001702884160914e+04, 2.58601257910714803e-02,-8.00000000000000000e+01
 7.70001989399672166e+04, 2.64341362696418544e-02,-8.00000000000000000e+01
 7.70002448349569895e+04, 2.72695281486026175e-02,-8.00000000000000000e+01
 7.70002907299467624e+04, 2.80104683688290508e-02,-8.00000000000000000e+01
 7.70003366249365354e+04, 2.86673151062091409e-02,-8.00000000000000000e+01
 7.70004154604977521e+04, 2.96250365164837763e-02,-8.00000000000000000e+01
 7.70004942960589688e+04, 3.04012829985136415e-02,-8.00000000000000000e+01
 7.70005731316201854e+04, 3.10289821518954130e-02,-8.00000000000000000e+01
 7.70006519671814021e+04, 3.15346127207156920e-02,-8.00000000000000000e+01
 7.70007308027426188e+04, 3.19397281130910440e-02,-8.00000000000000000e+01
 7.70008096383038355e+04, 3.22620386730261971e-02,-8.00000000000000000e+01
 7.70008884738650522e+04, 3.25161528854803344e-02,-8.00000000000000000e+01
 7.70009673094262689e+04, 3.27141237301958460e-02,-8.00000000000000000e+01
 7.70010461449874856e+04, 3.28658865405557984e-02,-8.00000000000000000e+01
 7.70011249805487023e+04, 3.29796244307547087e-02,-8.00000000000000000e+01
 7.70012038161099190e+04, 3.30620747986500596e-02,-8.00000000000000000e+01
 7.70013289690862584e+04, 3.31417617028045355e-02,-8.00000000000000000e+01
 7.70014541220625979e+04, 3.31737464800579696e-02,-8.00000000000000000e+01
 7.70015792750389373e+04, 3.31710299221858809e-02,-8.00000000000000000e+01
 7.70017044280152768e+04, 3.31427898651982661e-02,-8.00000000000000000e+01
 7.70018295809916162e+04, 3.30956660685260209e-02,-8.00000000000000000e+01
 7.70019547339679557e+04, 3.30346595723851819e-02,-8.00000000000000000e+01
 7.70020798869442951e+04, 3.29635620368895141e-02,-8.00000000000000000e+01
 7.70022831956861191e+04, 3.28336214307877045e-02,-8.00000000000000000e+01
 7.70024865044279431e+04, 3.26923896020274579e-02,-8.00000000000000000e+01
 7.70026898131697671e+04, 3.25444205933866637e-02,-8.00000000000000000e+01
 7.70028931219115912e+04, 3.23925281278629462e-02,-8.00000000000000000e+01
 7.70030964306534152e+04, 3.22385917819378448e-02,-8.00000000000000000e+01
 7.70032997393952392e+04, 3.20838129974190672e-02,-8.00000000000000000e+01
 7.70036638124667079e+04, 3.18066701882669042e-02,-8.00000000000000000e+01
 7.70040278855381766e+04, 3.15308348164683450e-02,-8.00000000000000000e+01
 7.70043919586096454e+04, 3.12566782578027474e-02,-8.00000000000000000e+01
 7.70047560316811141e+04, 3.09844866074908375e-02,-8.00000000000000000e+01
 7.70056585266097827e+04, 3.03198243848824128e-02,-8.00000000000000000e+01
 7.70075148893740843e+04, 2.89974785866098685e-02,-8.00000000000000000e+01
 7.70086852531309560e+04, 2.81953398437818706e-02,-8.00000000000000000e+01
 7.70098556168878276e+04, 2.74152258370798409e-02,-8.00000000000000000e+01
 7.70121980180196842e+04, 2.59184324547506069e-02,-8.00000000000000000e+01
 7.70145404191515408e+04, 2.45040041523398866e-02,-8.00000000000000000e+01
 7.70168828202833975e+04, 2.31677763123085863e-02,-8.00000000000000000e+01
 7.70192252214152541e+04, 2.19054421434438859e-02,-8.00000000000000000e+01
 7.70227645287800697e+04, 2.01291261869569332e-02,-8.00000000000000000e+01
 7.70263038361448853e+04, 1.84988019392644740e-02,-8.00000000000000000e+01
 7.70298431435097009e+04, 1.70023223601564119e-02,-8.00000000000000000e+01
 7.70379932718985219e+04, 1.40079667812180245e-02,-8.00000000000000000e+01
 7.70461434002873430e+04, 1.15496808034505957e-02,-8.00000000000000000e+01
 7.70542935286761640e+04, 9.52838876948154841e-03,-8.00000000000000000e+01
 7.70624436570649850e+04, 7.86494314257504476e-03,-8.00000000000000000e+01
 7.70705937854538060e+04, 6.49614998673885176e-03,-8.00000000000000000e+01
 7.70787439138426271e+04, 5.37011515105696204e-03,-8.00000000000000000e+01
 7.70868940422314481e+04, 4.44356930203824909e-03,-8.00000000000000000e+01
 7.70950441706202691e+04, 3.68064000456739052e-03,-8.00000000000000000e+01
 7.71031942990090902e+04, 3.05193352644839546e-03,-8.00000000000000000e+01
 7.71113444273979112e+04, 2.53348695019112386e-03,-8.00000000000000000e+01
 7.71194945557867322e+04, 2.10571487618281105e-03,-8.00000000000000000e+01
 7.71381001343670068e+04, 1.38614066601022018e-03,-8.00000000000000000e+01
 7.71491646415852738e+04, 1.08534573237423020e-03,-8.00000000000000000e+01
 7.71602291488035407e+04, 8.53492558745845998e-04,-8.00000000000000000e+01
 7.71712936560218077e+04, 6.73917890727554220e-04,-8.00000000000000000e+01
 7.71823581632400746e+04, 5.34010574056221956e-04,-8.00000000000000000e+01
 7.71934226704583416e+04, 4.24836723274916463e-04,-8.00000000000000000e+01
 7.72044871776766086e+04, 3.39773724266552956e-04,-8.00000000000000000e+01
 7.72155516848948755e+04, 2.73438995611420923e-04,-8.00000000000000000e+01
 7.72266161921131425e+04, 2.21452849754062763e-04,-8.00000000000000000e+01
 7.72376806993314094e+04, 1.80507199561477205e-04,-8.00000000000000000e+01
 7.72487452065496764e+04, 1.48205206472436175e-04,-8.00000000000000000e+01
 7.72598097137679433e+04, 1.22720598146601413e-04,-8.00000000000000000e+01
 7.72708742209862103e+04, 1.02566357352117265e-04,-8.00000000000000000e+01
 7.72819387282044772e+04, 8.65471656051230629e-05,-8.00000000000000000e+01
 7.72986353389879805e+04, 6.82641842330534369e-05,-8.00000000000000000e+01
 7.73153319497714838e+04, 5.51507279453585791e-05,-8.00000000000000000e+01
 7.73320285605549871e+04, 4.57036494347138033e-05,-8.00000000000000000e+01
 7.73487251713384903e+04, 3.88742089454473301e-05,-8.00000000000000000e+01
 7.73654217821219936e+04, 3.39072084603902384e-05,-8.00000000000000000e+01
 7.73821183929054969e+04, 3.02634249337993411e-05,-8.00000000000000000e+01
 7.73988150036890002e+04, 2.75672018187110407e-05,-8.00000000000000000e+01
 7.74155116144725034e+04, 2.55587984524205898e-05,-8.00000000000000000e+01
 7.74322082252560067e+04, 2.40552358784969504e-05,-8.00000000000000000e+01
 7.74595933454448677e+04, 2.23418945252018376e-05,-8.00000000000000000e+01
 7.74869784656337288e+04, 2.12449851321236411e-05,-8.00000000000000000e+01
 7.75143635858225898e+04, 2.05464156783197709e-05,-8.00000000000000000e+01
 7.75417487060114508e+04, 2.01063770907593074e-05,-8.00000000000000000e+01
 7.75691338262003119e+04, 1.98225704805725149e-05,-8.00000000000000000e+01
 7.75965189463891729e+04, 1.96302517462365280e-05,-8.00000000000000000e+01
 7.76239040665780340e+04, 1.94986210301991851e-05,-8.00000000000000000e+01
 7.76696393504674488e+04, 1.93664213196759286e-05,-8.00000000000000000e+01
